2002.23923,6.70071316e-07
2002.25115,2.81838349e-07
2002.26307,2.35728119e-07
2002.27499,7.34442232e-07
2002.28691,1.22166214e-06
2002.29883,1.69994847e-06
2002.31075,2.20206589e-06
2002.32267,2.73553246e-06
2002.33459,3.25184359e-06
2002.34652,3.65819816e-06
2002.35844,3.8572558e-06
2002.37036,3.79484754e-06
2002.38228,3.50338061e-06
2002.3942,3.12952013e-06
2002.40612,2.90963418e-06
2002.41804,3.01005158e-06
2002.42996,3.35063226e-06
2002.44188,3.7179232e-06
2002.4538,3.94145415e-06
2002.46572,3.92130058e-06
2002.47765,3.60904254e-06
2002.48957,3.00578604e-06
2002.50149,2.17558247e-06
2002.51341,1.27571049e-06
2002.52533,7.62925298e-07
2002.53725,1.17444319e-06
2002.54917,1.73456887e-06
2002.56109,2.09869413e-06
2002.57301,2.24225249e-06
2002.58493,2.22332378e-06
2002.59686,2.12480824e-06
2002.60878,2.01555556e-06
2002.6207,1.92452505e-06
2002.63262,1.83812717e-06
2002.64454,1.71709381e-06
2002.65646,1.51707947e-06
2002.66838,1.21457545e-06
2002.6803,8.9223079e-07
2002.69222,9.73636395e-07
2002.70414,1.67076887e-06
2002.71606,2.62003078e-06
2002.72799,3.57792557e-06
2002.73991,4.37791239e-06
2002.75183,4.90386325e-06
2002.76375,5.11748205e-06
2002.77567,5.08475591e-06
2002.78759,4.97249444e-06
2002.79951,4.97681048e-06
2002.81143,5.18044699e-06
2002.82335,5.47260127e-06
2002.83527,5.636539e-06
2002.84719,5.48437743e-06
2002.85912,4.93481378e-06
2002.87104,4.05076422e-06
2002.88296,3.08140193e-06
2002.89488,2.52126547e-06
2002.9068,2.7744255e-06
2002.91872,3.49702888e-06
2002.93064,4.25971441e-06
2002.94256,4.95941826e-06
2002.95448,5.64515763e-06
2002.9664,6.34696665e-06
2002.97832,7.00048829e-06
2002.99025,7.47554393e-06
2003.00217,7.64718893e-06
2003.01409,7.44988559e-06
2003.02601,6.89992664e-06
2003.03793,6.09157521e-06
2003.04985,5.17232072e-06
2003.06177,4.29951894e-06
2003.07369,3.58294797e-06
2003.08561,3.03794662e-06
2003.09753,2.60198545e-06
2003.10946,2.2307871e-06
2003.12138,2.00727013e-06
2003.1333,2.11922344e-06
2003.14522,2.57403396e-06
2003.15714,3.12412991e-06
2003.16906,3.50723988e-06
2003.18098,3.55648136e-06
2003.1929,3.2287909e-06
2003.20482,2.6256706e-06
2003.21674,2.01141319e-06
2003.22866,1.75656257e-06
2003.24059,1.92917384e-06
2003.25251,2.20751296e-06
2003.26443,2.44711726e-06
2003.27635,2.75753647e-06
2003.28827,3.26293575e-06
2003.30019,3.9145479e-06
2003.31211,4.5616606e-06
2003.32403,5.10031995e-06
2003.33595,5.52884913e-06
2003.34787,5.91288812e-06
2003.35979,6.30052357e-06
2003.37172,6.65867414e-06
2003.38364,6.8890462e-06
2003.39556,6.89852959e-06
2003.40748,6.65958749e-06
2003.4194,6.22849135e-06
2003.43132,5.72237459e-06
2003.44324,5.27020616e-06
2003.45516,4.96384184e-06
2003.46708,4.83925298e-06
2003.479,4.88985915e-06
2003.49092,5.07891064e-06
2003.50285,5.3386442e-06
2003.51477,5.57897397e-06
2003.52669,5.7113199e-06
2003.53861,5.66717757e-06
2003.55053,5.39912257e-06
2003.56245,4.87311229e-06
2003.57437,4.07027466e-06
2003.58629,3.01002183e-06
2003.59821,1.80834504e-06
2003.61013,9.84514703e-07
2003.62206,1.57189915e-06
2003.63398,2.47454146e-06
2003.6459,3.04081074e-06
