freq,int_h2o,int_doh,cluster
8431.24166667,0.00000000,0.00005373,1
8431.93333333,0.00000000,0.00077676,1
8432.39166667,0.00052168,0.00021082,2
8433.13333333,0.00000000,0.00005564,1
8433.28333333,0.00022302,0.00009958,3
8433.52500000,0.00008383,0.00002018,2
8433.86666667,0.00007575,0.00000000,0
8434.93333333,0.00006540,0.00000000,0
8435.20000000,0.00000000,0.00002475,1
8435.60000000,0.00005447,0.00002865,3
8437.00000000,0.00005111,0.00000000,0
8437.75833333,0.00004835,0.00000000,0
8439.22500000,0.00349056,0.00148952,3
8439.33333333,0.00040632,0.00056531,6
8439.51666667,0.00019026,0.00004945,2
8439.52500000,0.00018811,0.00004973,2
8440.00000000,0.00102301,0.00099058,5
8440.28333333,0.00000000,0.00002100,1
8442.95833333,0.00004406,0.00000000,0
8443.22500000,0.00005720,0.00000000,0
8445.00000000,0.00007525,0.00005239,4
8447.26666667,0.00000000,0.00002304,1
8447.85000000,0.00000000,0.00002994,1
8449.53333333,0.00006745,0.00000000,0
8450.00000000,0.00137505,0.00117626,4
8450.52500000,0.00007307,0.00000000,0
8451.00833333,0.00009565,0.00002358,2
8453.39166667,0.00012883,0.00000000,0
8453.50833333,0.00007423,0.00002410,2
8456.50000000,0.00000000,0.00004404,1
8457.35833333,0.00000000,0.00002092,1
8458.71666667,0.00004021,0.00000000,0
8458.92500000,0.00009498,0.00000000,0
8460.00000000,0.00100497,0.00099100,5
8461.16666667,0.00000000,0.00004952,1
8461.60833333,0.00063114,0.00015000,2
8462.10833333,0.00000000,0.00014734,1
8464.74166667,0.00003705,0.00000000,0
8465.00833333,0.00009055,0.00004700,3
8466.03333333,0.00000000,0.00003545,1
8468.45000000,0.00006098,0.00003639,3
8470.00000000,0.00012333,0.00018969,6
8470.18333333,0.00000000,0.00010044,1
8470.53333333,0.00000000,0.00007517,1
8470.88333333,0.00005083,0.00000000,0
8471.78333333,0.00000000,0.00003908,1
8475.00000000,0.00004796,0.00003100,4
8476.74166667,0.00007461,0.00000000,0
8479.20000000,0.00007316,0.00000000,0
8479.36666667,0.02310094,0.00461203,7
8479.37500000,0.02314576,0.00462141,7
8480.00000000,0.00100730,0.00103494,5
8481.86666667,0.00000000,0.00004313,1
8484.98333333,0.00003528,0.00002251,4
8486.80833333,0.00008554,0.00000000,0
8487.32500000,0.00000000,0.00011576,1
8487.37500000,0.00000000,0.00007344,1
8487.44166667,0.00005023,0.00000000,0
8490.00000000,0.00013354,0.00017123,6
8491.80833333,0.00003286,0.00000000,0
8492.52500000,0.00000000,0.00004611,1
8496.11666667,0.00004657,0.00003223,4
8496.39166667,0.00047390,0.00020130,3
8496.42500000,0.00040251,0.00023326,3
8497.15000000,0.00000000,0.00004583,1
8497.65833333,0.00003282,0.00004094,6
8497.67500000,0.00003470,0.00003752,5
8498.45833333,0.00004027,0.00000000,0
8500.00000000,0.00083532,0.00078554,5
8502.65833333,0.00000000,0.00012351,1
8503.77500000,0.00005620,0.00000000,0
8504.14166667,0.00003704,0.00000000,0
8506.60833333,0.00000000,0.00005069,1
8510.00000000,0.00008725,0.00016079,8
8510.64166667,0.00000000,0.00001984,1
8515.41666667,0.00000000,0.00015766,1
8515.42500000,0.00000000,0.00015435,1
8515.62500000,0.00008696,0.00007545,11
8516.64166667,0.00000000,0.00020184,1
8516.74166667,0.00000000,0.00019140,1
8518.45833333,0.00000000,0.00009221,1
8518.60833333,0.00000000,0.00002443,1
8519.56666667,0.00000000,0.00003466,1
8519.73333333,0.00000000,0.00012503,1
8520.00000000,0.00083971,0.00088805,5
8520.81666667,0.00004498,0.00000000,0
8521.36666667,0.00004273,0.00004322,5
8521.38333333,0.00005051,0.00004030,4
8522.40000000,0.00007176,0.00000000,0
8522.73333333,0.00000000,0.00007408,1
8523.20000000,0.00008882,0.00004981,3
8525.00833333,0.00011542,0.00000000,0
8527.56666667,0.00000000,0.00002295,1
8530.00000000,0.00020824,0.00020489,5
8531.32500000,0.00000000,0.00003623,1
8539.09166667,0.00009006,0.00000000,0
8540.00000000,0.00045714,0.00077104,6
8540.41666667,0.00033579,0.00003050,0
8540.72500000,0.00153442,0.00194414,6
8542.55833333,0.00000000,0.00002953,1
8544.90833333,0.00000000,0.00002960,1
8546.13333333,0.00000000,0.00002309,1
8546.60833333,0.00000000,0.00007576,1
8550.00000000,0.00064038,0.00069371,5
8550.90833333,0.00015816,0.00000000,0
8551.26666667,0.00045073,0.00000000,0
8554.68333333,0.00000000,0.00002115,1
8560.00000000,0.00057942,0.00068474,5
8563.46666667,0.00007318,0.00000000,0
8563.83333333,0.00007164,0.00000000,0
8564.80833333,0.00000000,0.00004542,1
8564.99166667,0.00000000,0.00003381,1
8565.39166667,0.00003779,0.00000000,0
8567.57500000,0.00000000,0.00003776,1
8568.05833333,0.00014687,0.00004551,2
8568.85833333,0.00023011,0.00007468,2
8569.23333333,0.00000000,0.00002341,1
8569.31666667,0.00003964,0.00007513,8
8570.00000000,0.00005398,0.00025971,9
8570.65833333,0.00000000,0.00002012,1
8571.30833333,0.00000000,0.00010226,1
8575.00000000,0.00024219,0.00011776,3
8576.78333333,0.00006627,0.00000000,0
8577.34166667,0.00007955,0.00000000,0
8577.72500000,0.00000000,0.00010546,1
8577.92500000,0.00007689,0.00006045,4
8578.40833333,0.00000000,0.00006733,1
8578.55833333,0.00000000,0.00002434,1
8579.66666667,0.00004447,0.00005829,6
8580.00000000,0.00047632,0.00063034,6
8583.80833333,0.00000000,0.00005970,1
8584.08333333,0.00000000,0.00003389,1
8585.00000000,0.00000000,0.00004009,1
8586.75833333,0.00016043,0.00002063,0
8588.32500000,0.00000000,0.00004551,1
8589.78333333,0.00000000,0.00015281,1
8589.90000000,0.00000000,0.00037452,1
8589.98333333,0.00010447,0.00036730,9
8593.75000000,0.00044737,0.00046239,5
8594.09166667,0.00000000,0.00002222,1
8595.00000000,0.00000000,0.00002767,1
8595.80000000,0.00000000,0.00007636,1
8597.05000000,0.00003865,0.00000000,0
8600.00000000,0.00052733,0.00075789,6
8601.89166667,0.00006769,0.00000000,0
8602.71666667,0.00000000,0.00007378,1
8602.89166667,0.00003790,0.00000000,0
8603.51666667,0.00009715,0.00000000,0
8604.10833333,0.01598075,0.00647332,2
8604.58333333,0.00000000,0.00005103,1
8605.00000000,0.00003658,0.00004219,5
8609.46666667,0.00003651,0.00000000,0
8610.00000000,0.00020963,0.00033913,6
8611.09166667,0.00004358,0.00002799,4
8612.04166667,0.00003941,0.00003167,4
8612.75833333,0.00000000,0.00008885,1
8613.01666667,0.00000000,0.00006334,1
8616.06666667,0.00000000,0.00002649,1
8617.20000000,0.00005662,0.00002222,2
8617.40833333,0.00005437,0.00000000,0
8620.00000000,0.00035611,0.00070471,8
8620.92500000,0.00003696,0.00003845,5
8620.93333333,0.00003299,0.00003866,5
8623.40000000,0.00000000,0.00002147,1
8623.48333333,0.00005226,0.00000000,0
8624.75833333,0.00003641,0.00000000,0
8624.99166667,0.00035477,0.00031176,5
8625.34166667,0.00000000,0.00002082,1
8626.40833333,0.00005554,0.00002711,3
8626.51666667,0.00000000,0.00003677,1
8627.96666667,0.00004820,0.00000000,0
8629.72500000,0.00000000,0.00007922,1
8630.00000000,0.00014541,0.00046569,9
8631.95833333,0.00000000,0.00003768,1
8632.20833333,0.00004901,0.00000000,0
8632.76666667,0.00000000,0.00003299,1
8633.45833333,0.00172806,0.00034146,7
8633.91666667,0.00000000,0.00001985,1
8635.31666667,0.00131583,0.00040070,2
8635.78333333,0.00000000,0.00106319,1
8635.91666667,0.00006779,0.00000000,0
8635.93333333,0.00006634,0.00000000,0
8636.55000000,0.00000000,0.00002852,1
8636.76666667,0.00000000,0.00002740,1
8637.84166667,0.00000000,0.00002412,1
8638.05000000,0.00006043,0.00005723,5
8638.11666667,0.00000000,0.00010852,1
8640.00000000,0.00043122,0.00062656,6
8642.50833333,0.00006351,0.00003212,3
8643.21666667,0.00000000,0.00002445,1
8643.65833333,0.00000000,0.00003776,1
8644.99166667,0.00006242,0.00007987,6
8646.53333333,0.00000000,0.00011781,1
8646.94166667,0.00005386,0.00000000,0
8647.14166667,0.00003650,0.00000000,0
8647.80000000,0.00000000,0.00005720,1
8648.51666667,0.00003550,0.00004403,6
8648.70833333,0.00031275,0.00025765,4
8650.00000000,0.00125734,0.00137841,5
8651.72500000,0.00024677,0.00003291,0
8651.74166667,0.00025557,0.00003181,0
8652.66666667,0.00224726,0.00115280,3
8652.67500000,0.00224046,0.00115094,3
8653.10000000,0.00004609,0.00022864,12
8653.45833333,0.00023571,0.00008360,2
8654.62500000,0.00004780,0.00002914,10
8655.45833333,0.00000000,0.00003624,1
8655.91666667,0.00069720,0.00216284,9
8656.11666667,0.00013645,0.00003618,2
8656.36666667,0.00010733,0.00014536,6
8656.38333333,0.00010295,0.00015331,6
8657.01666667,0.00015516,0.00011922,4
8657.15833333,0.00000000,0.00005837,1
8657.60833333,0.00004044,0.00002569,4
8657.76666667,0.00019970,0.00004602,2
8658.09166667,0.00000000,0.00004599,1
8659.52500000,0.00007497,0.00002254,2
8659.54166667,0.00006953,0.00002314,2
8660.00000000,0.00049737,0.00062469,6
8661.60833333,0.00018725,0.00015724,4
8662.12500000,0.00000000,0.00002164,1
8662.35833333,0.00026554,0.00005260,7
8662.50000000,0.00024963,0.00005869,2
8662.58333333,0.00014539,0.00008048,3
8663.14166667,0.00014280,0.00017039,5
8663.37500000,0.00000000,0.00003716,1
8665.00000000,0.00008922,0.00006916,4
8665.35833333,0.00011982,0.00007859,4
8666.25000000,0.00008520,0.00005482,4
8666.97500000,0.00000000,0.00002204,1
8667.71666667,0.00004214,0.00000000,0
8668.05833333,0.00012123,0.00002463,7
8668.57500000,0.00000000,0.00002754,1
8669.15000000,0.00659503,0.00364907,3
8670.00000000,0.00022076,0.00047492,8
8671.96666667,0.00021913,0.00009892,3
8672.78333333,0.00004713,0.00000000,0
8673.76666667,0.00000000,0.00007489,1
8675.00000000,0.00014156,0.00011846,4
8676.27500000,0.00004119,0.00022873,12
8676.64166667,0.00000000,0.00004868,1
8680.00000000,0.00055599,0.00074101,6
8681.06666667,0.00000000,0.00003120,1
8682.81666667,0.00028158,0.00016805,3
8685.00000000,0.00005459,0.00003027,3
8685.24166667,0.00000000,0.00006912,1
8685.64166667,0.00005785,0.00002738,3
8685.72500000,0.00003878,0.00002138,3
8685.74166667,0.00003709,0.00002228,3
8686.57500000,0.00004546,0.00009356,8
8686.82500000,0.00011284,0.00003272,2
8686.85000000,0.00010222,0.00003636,2
8687.77500000,0.00011084,0.00003677,2
8688.45000000,0.00000000,0.00003138,1
8688.62500000,0.00021619,0.00007044,2
8688.64166667,0.00022185,0.00006922,2
8690.00000000,0.00017243,0.00049391,9
8690.35000000,0.00003768,0.00000000,0
8691.16666667,0.00006257,0.00000000,0
8691.18333333,0.00005734,0.00000000,0
8691.31666667,0.00006562,0.00002620,2
8692.63333333,0.00010632,0.00010914,5
8694.15833333,0.00000000,0.00046403,1
8694.35833333,0.00000000,0.00018223,1
8694.50833333,0.00000000,0.00002296,1
8695.62500000,0.00000000,0.00001988,1
8698.05833333,0.00021328,0.00002214,0
8698.29166667,0.00000000,0.00002594,1
8699.20000000,0.00000000,0.00005646,1
8699.44166667,0.00000000,0.00003503,1
8700.00000000,0.00043471,0.00096032,8
8700.78333333,0.00179833,0.00083426,3
8702.05833333,0.00032955,0.00007550,2
8702.07500000,0.00034245,0.00007182,7
8702.70000000,0.00000000,0.00002426,1
8703.16666667,0.00004182,0.00000000,0
8705.00000000,0.00003648,0.00004416,6
8705.86666667,0.02856265,0.00539927,7
8705.87500000,0.02896884,0.00539833,7
8707.10833333,0.00000000,0.00003326,1
8707.25833333,0.00004259,0.00000000,0
8707.50833333,0.00000000,0.00009164,1
8709.05000000,0.00006685,0.00000000,0
8709.07500000,0.00007147,0.00000000,0
8709.71666667,0.00000000,0.00003624,1
8710.00000000,0.00016488,0.00046382,9
8714.70833333,0.02658320,0.00956116,2
8717.79166667,0.01019569,0.00298063,2
8718.21666667,0.00000000,0.00004055,1
8719.80000000,0.00259861,0.00043179,7
8719.99166667,0.00100990,0.00083900,4
8721.26666667,0.00019159,0.00000000,0
8722.50833333,0.00078446,0.00037580,3
8725.10000000,0.00092944,0.00039352,3
8725.20000000,0.00090086,0.00029362,2
8727.82500000,0.00000000,0.00004038,1
8730.00000000,0.00027381,0.00049727,8
8730.80833333,0.00000000,0.00003342,1
8735.56666667,0.00025631,0.00003298,0
8735.58333333,0.00024964,0.00003163,0
8736.95833333,0.00000000,0.00011188,1
8737.24166667,0.00000000,0.00003569,1
8738.25000000,0.00000000,0.00003199,1
8739.08333333,0.00000000,0.00002069,1
8740.00000000,0.00067095,0.00088087,6
8742.86666667,0.00027093,0.00004970,7
8743.61666667,0.00000000,0.00109442,1
8743.87500000,0.00000000,0.00013643,1
8744.41666667,0.00005214,0.00000000,0
8744.51666667,0.00005648,0.00000000,0
8745.00000000,0.00008359,0.00008189,5
8745.23333333,0.00008511,0.00005699,4
8745.82500000,0.00000000,0.00003232,1
8745.83333333,0.00000000,0.00003143,1
8746.34166667,0.00004182,0.00002300,3
8746.72500000,0.00003633,0.00007579,8
8746.74166667,0.00003454,0.00008056,8
8748.62500000,0.00000000,0.00003167,1
8748.63333333,0.00000000,0.00003182,1
8748.70000000,0.00004263,0.00002354,3
8748.90833333,0.00000000,0.00003328,1
8749.67500000,0.00000000,0.00003802,1
8750.00000000,0.00094799,0.00119524,6
8751.21666667,0.00000000,0.00003833,1
8753.15000000,0.00000000,0.00019290,1
8754.98333333,0.00000000,0.00002152,1
8755.82500000,0.00000000,0.00005187,1
8756.52500000,0.00070803,0.00020769,2
8756.55000000,0.00056052,0.00023010,3
8756.63333333,0.00049619,0.00011807,2
8757.12500000,0.00000000,0.00003113,1
8757.44166667,0.00000000,0.00005407,1
8760.00000000,0.00064912,0.00090743,6
8761.25833333,0.00000000,0.00002093,1
8762.55833333,0.00057893,0.00007282,0
8762.57500000,0.00061367,0.00006950,0
8762.95000000,0.00000000,0.00005303,1
8764.55833333,0.00108019,0.00198871,8
8764.99166667,0.00000000,0.00002511,1
8765.16666667,0.00000000,0.00009179,1
8765.52500000,0.00006327,0.00000000,0
8765.53333333,0.00006450,0.00000000,0
8766.25833333,0.00000000,0.00004625,1
8766.39166667,0.00000000,0.00016152,1
8766.62500000,0.00007715,0.00000000,0
8766.67500000,0.00005264,0.00000000,0
8767.13333333,0.00000000,0.00003005,1
8767.36666667,0.00014786,0.00004020,2
8767.37500000,0.00014987,0.00003948,2
8767.43333333,0.00012467,0.00004536,2
8767.82500000,0.00000000,0.00005504,1
8768.08333333,0.00006272,0.00003044,3
8768.68333333,0.00005745,0.00000000,0
8769.07500000,0.00000000,0.00005393,1
8769.45000000,0.00006457,0.00005205,4
8769.50000000,0.00007980,0.00003490,3
8769.82500000,0.00006863,0.00008670,6
8770.00000000,0.00047037,0.00050416,5
8771.80000000,0.00000000,0.00005783,1
8772.64166667,0.00006594,0.00000000,0
8772.81666667,0.00019086,0.00000000,0
8774.55833333,0.00000000,0.00002429,1
8775.00000000,0.00005177,0.00014712,9
8776.22500000,0.00005895,0.00002391,3
8776.24166667,0.00005385,0.00002509,3
8776.95000000,0.00021261,0.00000000,0
8779.09166667,0.00005994,0.00000000,0
8780.00000000,0.00053689,0.00075702,6
8781.61666667,0.00000000,0.00002449,1
8782.74166667,0.00000000,0.00003603,1
8782.83333333,0.00000000,0.00002792,1
8783.24166667,0.00003479,0.00000000,0
8783.90833333,0.00006059,0.00000000,0
8784.17500000,0.00000000,0.00003214,1
8784.35000000,0.00000000,0.00005476,1
8784.45833333,0.00004194,0.00006544,6
8784.47500000,0.00004000,0.00006706,6
8784.72500000,0.00107587,0.00011827,0
8785.00000000,0.00007010,0.00006580,5
8787.22500000,0.00015664,0.00003456,7
8787.23333333,0.00015358,0.00003435,7
8787.90833333,0.00000000,0.00003480,1
8788.52500000,0.00000000,0.00004842,1
8789.05833333,0.00062105,0.00076426,6
8790.00000000,0.00043268,0.00052287,6
8791.05833333,0.00005995,0.00002493,3
8791.07500000,0.00006179,0.00002393,2
8791.25000000,0.00000000,0.00004209,1
8791.45833333,0.00000000,0.00004106,1
8794.62500000,0.00000000,0.00002811,1
8794.89166667,0.00003462,0.00000000,0
8798.61666667,0.00008692,0.00002129,2
8800.00000000,0.00105893,0.00106053,5
8800.32500000,0.00003630,0.00000000,0
8801.11666667,0.00005472,0.00002866,3
8801.14166667,0.00005015,0.00002937,3
8801.76666667,0.00008855,0.00004066,3
8801.77500000,0.00008877,0.00004011,3
8804.48333333,0.00000000,0.00042441,1
8804.66666667,0.00000000,0.00016614,1
8805.00000000,0.00004332,0.00004916,5
8805.60000000,0.00018741,0.00000000,0
8806.92500000,0.00013346,0.00000000,0
8810.00000000,0.00054596,0.00051158,5
8810.21666667,0.00000000,0.00002479,1
8810.51666667,0.00007852,0.00002487,2
8811.00000000,0.00000000,0.00009335,1
8811.42500000,0.00000000,0.00003853,1
8811.90000000,0.00009336,0.00000000,0
8813.58333333,0.00000000,0.00002109,1
8814.20833333,0.00000000,0.00003554,1
8816.00000000,0.00004253,0.00000000,0
8819.66666667,0.00000000,0.00002062,1
8820.00000000,0.00032108,0.00038971,6
8823.00833333,0.00000000,0.00048436,1
8824.02500000,0.00000000,0.00002088,1
8824.03333333,0.00000000,0.00002072,1
8825.00000000,0.00005645,0.00007582,6
8827.36666667,0.00000000,0.00002035,1
8828.12500000,0.00000000,0.00002186,1
8829.78333333,0.00000000,0.00005153,1
8830.00000000,0.00051099,0.00052450,5
8830.80833333,0.00000000,0.00009782,1
8831.03333333,0.00000000,0.00004541,1
8835.00000000,0.00000000,0.00002019,1
8835.83333333,0.00000000,0.00009517,1
8836.12500000,0.00000000,0.00003374,1
8836.52500000,0.00000000,0.00013132,1
8836.74166667,0.00000000,0.00008552,1
8837.89166667,0.00003376,0.00002380,4
8839.37500000,0.00005730,0.00000000,0
8840.00000000,0.00024540,0.00038859,6
8840.49166667,0.00014175,0.00006831,3
8841.17500000,0.00000000,0.00002029,1
8842.18333333,0.00000000,0.00008494,1
8842.73333333,0.00005097,0.00000000,0
8843.12500000,0.00000000,0.00003403,1
8844.59166667,0.00007933,0.00000000,0
8845.00000000,0.00017664,0.00018154,5
8847.77500000,0.00000000,0.00004778,1
8848.35833333,0.00022179,0.00000000,0
8850.00000000,0.00062028,0.00024678,2
8850.14166667,0.00004212,0.00000000,0
8851.29166667,0.00008164,0.00004553,3
8851.54166667,0.00003915,0.00002252,3
8853.40000000,0.00006888,0.00008602,6
8854.46666667,0.00005214,0.00008209,6
8854.47500000,0.00005067,0.00008237,6
8855.00833333,0.00000000,0.00002930,1
8856.69166667,0.00007370,0.00009939,6
8856.96666667,0.00004119,0.00000000,0
8857.30833333,0.00006229,0.00000000,0
8859.18333333,0.00000000,0.00003194,1
8860.00000000,0.00018645,0.00043152,8
8861.02500000,0.00000000,0.00008271,1
8862.30833333,0.00000000,0.00002069,1
8862.54166667,0.00006933,0.00010330,6
8862.82500000,0.00004553,0.00010930,8
8863.02500000,0.00000000,0.00002087,1
8865.00000000,0.00019686,0.00021427,5
8865.82500000,0.00000000,0.00003541,1
8868.35833333,0.00000000,0.00002701,1
8870.00000000,0.00061085,0.00069586,5
8875.00000000,0.00283377,0.00210425,4
8880.00000000,0.00026157,0.00051502,8
8880.59166667,0.00005257,0.00000000,0
8881.24166667,0.00081512,0.00027338,2
8881.27500000,0.00076670,0.00029795,2
8881.33333333,0.00106917,0.00025541,2
8883.86666667,0.00019838,0.00000000,0
8884.40833333,0.00012028,0.00000000,0
8884.78333333,0.00025130,0.00031522,6
8885.00000000,0.00016073,0.00011593,4
8885.70833333,0.00011548,0.00003403,2
8885.73333333,0.00013332,0.00003025,7
8886.25833333,0.00023633,0.00002598,0
8886.54166667,0.00000000,0.00007565,1
8886.71666667,0.00000000,0.00002794,1
8886.73333333,0.00000000,0.00002951,1
8886.99166667,0.00015030,0.00013608,5
8889.33333333,0.00000000,0.00002783,1
8890.00000000,0.00045900,0.00067707,6
8890.46666667,0.00004850,0.00000000,0
8892.94166667,0.00030798,0.00008507,2
8893.05833333,0.00022445,0.00007072,2
8894.58333333,0.00000000,0.00002787,1
8894.85833333,0.00006051,0.00000000,0
8894.87500000,0.00006646,0.00000000,0
8895.11666667,0.00011717,0.00002348,7
8895.13333333,0.00011275,0.00002580,2
8895.37500000,0.00005837,0.00000000,0
8896.08333333,0.00000000,0.00002009,1
8896.81666667,0.00000000,0.00003010,1
8897.12500000,0.00005106,0.00000000,0
8898.25000000,0.00000000,0.00008745,1
8898.64166667,0.00000000,0.00003989,1
8899.15833333,0.00000000,0.00020870,1
8900.00000000,0.00094551,0.00145491,6
8900.26666667,0.00000000,0.00006232,1
8900.61666667,0.00005717,0.00000000,0
8900.63333333,0.00005321,0.00000000,0
8902.20833333,0.00000000,0.00002172,1
8904.36666667,0.00000000,0.00007845,1
8905.00000000,0.00008077,0.00010591,6
8905.49166667,0.00000000,0.00009316,1
8906.67500000,0.00003373,0.00000000,0
8907.73333333,0.00000000,0.00009956,1
8907.88333333,0.00000000,0.00009205,1
8908.72500000,0.00027393,0.00008335,2
8908.73333333,0.00026393,0.00008942,2
8908.84166667,0.00028384,0.00007276,2
8909.82500000,0.00007106,0.00000000,0
8910.00000000,0.00050683,0.00065145,6
8911.13333333,0.00000000,0.00002064,1
8911.21666667,0.00000000,0.00002051,1
8911.82500000,0.00004233,0.00002092,3
8912.86666667,0.00000000,0.00004305,1
8913.10833333,0.00000000,0.00002438,1
8914.12500000,0.00000000,0.00002760,1
